timestamp,value,anomaly_score,raw_score,label,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2015-09-01 11:30:00,63,0.0301029996659,1.0,0,-0.22,-0.11,-0.11
2015-09-01 11:40:00,64,0.0301029996659,1.0,0,-0.22,-0.11,-0.11
2015-09-01 12:00:00,63,0.0301029996659,1.0,0,-0.22,-0.11,-0.11
2015-09-01 12:10:00,60,1.0,1.0,0,-0.22,-0.11,-0.11
2015-09-01 12:20:00,62,0.0301029996659,1.0,0,-0.22,-0.11,-0.11
2015-09-01 12:30:00,65,1.0,1.0,0,-0.22,-0.11,-0.11
2015-09-01 12:45:00,63,0.0301029996659,1.0,0,-0.22,-0.11,-0.11
2015-09-01 12:55:00,62,0.0301029996659,1.0,0,-0.22,-0.11,-0.11
2015-09-01 13:10:00,60,0.0301029996659,1.0,0,-0.22,-0.11,-0.11
2015-09-01 13:20:00,61,0.0301029996659,1.0,0,-0.22,-0.11,-0.11
2015-09-01 13:35:00,63,0.0301029996659,1.0,0,-0.22,-0.11,-0.11
2015-09-01 13:50:00,59,1.0,1.0,0,-0.22,-0.11,-0.11
2015-09-01 14:05:00,58,1.0,1.0,0,-0.22,-0.11,-0.11
2015-09-01 14:15:00,64,0.0301029996659,1.0,0,-0.22,-0.11,-0.11
2015-09-01 14:35:00,62,0.0301029996659,0.975,0,-0.22,-0.11,-0.11
2015-09-01 14:50:00,62,0.0301029996659,0.825,0,-0.22,-0.11,-0.11
2015-09-01 15:00:00,66,1.0,0.925,0,-0.22,-0.11,-0.11
2015-09-01 15:10:00,59,0.0301029996659,0.75,0,-0.22,-0.11,-0.11
2015-09-01 15:30:00,59,0.0301029996659,0.925,0,-0.22,-0.11,-0.11
2015-09-01 15:40:00,60,0.0301029996659,0.775,0,-0.22,-0.11,-0.11
2015-09-01 15:55:00,58,0.0301029996659,0.675,0,-0.22,-0.11,-0.11
2015-09-01 16:05:00,63,0.0301029996659,0.85,0,-0.22,-0.11,-0.11
2015-09-01 16:15:00,62,0.0301029996659,1.0,0,-0.22,-0.11,-0.11
2015-09-01 16:25:00,65,0.0301029996659,0.55,0,-0.22,-0.11,-0.11
2015-09-01 16:40:00,65,0.0301029996659,0.975,0,-0.22,-0.11,-0.11
2015-09-01 16:55:00,63,0.0301029996659,0.675,0,-0.22,-0.11,-0.11
2015-09-01 17:10:00,63,0.0301029996659,0.8,0,-0.22,-0.11,-0.11
2015-09-01 17:20:00,38,1.0,0.875,0,-0.22,-0.11,-0.11
2015-09-01 17:35:00,59,0.0301029996659,1.0,0,-0.22,-0.11,-0.11
2015-09-01 17:45:00,68,1.0,0.825,0,-0.22,-0.11,-0.11
2015-09-01 17:55:00,65,0.0301029996659,1.0,0,-0.22,-0.11,-0.11
2015-09-01 18:10:00,61,0.0301029996659,0.975,0,-0.22,-0.11,-0.11
2015-09-01 18:20:00,66,0.0301029996659,0.825,0,-0.22,-0.11,-0.11
2015-09-01 18:30:00,60,0.0301029996659,1.0,0,-0.22,-0.11,-0.11
2015-09-01 18:45:00,63,0.0301029996659,0.825,0,-0.22,-0.11,-0.11
2015-09-01 19:20:00,66,0.0301029996659,1.0,0,-0.22,-0.11,-0.11
2015-09-01 19:35:00,59,0.0301029996659,0.9,0,-0.22,-0.11,-0.11
2015-09-01 20:00:00,67,0.0301029996659,0.625,0,-0.22,-0.11,-0.11
2015-09-01 20:35:00,62,0.0301029996659,0.95,0,-0.22,-0.11,-0.11
