timestamp,value,anomaly_score,raw_score,label,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2011-07-01 01:15:01,0.433961278227,0.0301029996659,1.0,0,-0.22,-0.11,-0.11
2011-07-01 03:15:01,0.368098502243,0.0301029996659,1.0,0,-0.22,-0.11,-0.11
2011-07-01 05:15:01,0.3428794869,1.0,1.0,0,-0.22,-0.11,-0.11
2011-07-01 07:15:01,0.328999171839,1.0,1.0,0,-0.22,-0.11,-0.11
2011-07-01 09:15:01,0.396968683829,0.0301029996659,1.0,0,-0.22,-0.11,-0.11
2011-07-01 11:15:01,0.662412074347,1.0,1.0,0,-0.22,-0.11,-0.11
2011-07-01 13:15:01,0.597161557559,0.0301029996659,1.0,0,-0.22,-0.11,-0.11
2011-07-01 15:15:01,0.534812246524,0.0301029996659,1.0,0,-0.22,-0.11,-0.11
2011-07-01 17:15:01,0.505456517193,0.0301029996659,1.0,0,-0.22,-0.11,-0.11
2011-07-01 19:15:01,0.579827163973,0.0301029996659,1.0,0,-0.22,-0.11,-0.11
2011-07-01 21:15:01,0.481969218049,0.0301029996659,1.0,0,-0.22,-0.11,-0.11
2011-07-01 23:15:01,3.02086765513,1.0,1.0,0,-0.22,-0.11,-0.11
2011-07-02 01:15:01,1.01660459594,0.0301029996659,1.0,0,-0.22,-0.11,-0.11
2011-07-02 03:15:01,0.689861668363,0.0301029996659,1.0,0,-0.22,-0.11,-0.11
2011-07-02 05:15:01,0.603330401792,0.0301029996659,1.0,0,-0.22,-0.11,-0.11
2011-07-02 07:15:01,0.644907856905,0.0301029996659,1.0,0,-0.22,-0.11,-0.11
2011-07-02 09:15:01,0.711410835499,0.0301029996659,1.0,0,-0.22,-0.11,-0.11
2011-07-02 11:15:01,0.982650117997,0.0301029996659,1.0,0,-0.22,-0.11,-0.11
2011-07-02 13:15:01,1.4539117855,0.0301029996659,1.0,0,-0.22,-0.11,-0.11
2011-07-02 15:15:01,1.08711717782,0.0301029996659,1.0,0,-0.22,-0.11,-0.11
